id,log_lcot,housing,tpi,slope,vrm,daynight
83M,1.059582129,-0.418512083,-0.737626438,0.749143491,-0.208894175,1
83M,1.059606588,-0.079373884,-0.927672304,-0.934374958,-0.823451356,0
83M,1.05961061,-0.418512083,0.592694622,0.979323583,-0.312608519,0
83M,1.059625237,-0.418512083,-0.547580572,0.946697782,-0.761986523,1
83M,1.059629889,0.18629955,-1.11771817,-0.54320099,-0.369633962,0
83M,1.059634798,-0.418512083,-1.307764036,-0.349188007,-0.709728669,0
83M,1.05966008,0.731898185,-1.11771817,-1.330824427,-0.887687703,0
83M,1.059674729,-0.073263982,0.402648757,1.991471493,-0.545842246,1
83M,1.059721695,0.154888256,-1.11771817,-0.528465323,-0.259604531,0
83M,1.059735779,-0.418512083,-0.927672304,-0.722090818,-0.862434077,1
83M,1.059743558,0.189752693,-1.307764036,-1.251765152,-0.861735653,0
83M,1.059754626,1.299000158,-0.927672304,-1.330065225,-0.883921786,1
83M,1.05976453,-0.418512083,-1.307764036,0.232211853,-0.735742262,1
83M,1.059770138,-0.418512083,0.022557025,-1.346762381,-0.588107748,1
83M,1.059809729,-0.065101624,-0.167488841,-0.529374375,-0.581873364,1
83M,1.059812685,-0.418512083,-1.307764036,-0.874253146,-0.73530914,1
83M,1.059817221,-0.418512083,-0.927672304,-1.189274322,-0.697702434,1
83M,1.059818543,0.116280733,-1.11771817,0.23941833,-0.091296664,0
83M,1.059837525,-0.407121879,-1.11771817,0.906603817,-0.8599605,1
83M,1.059846539,-0.418512083,-0.357534707,0.015640519,-0.549276012,1
83M,1.059854398,-0.418512083,1.16283222,-1.026941821,1.691376601,0
83M,1.059862324,0.395482488,-1.307764036,0.784573635,-0.716268719,0
83M,1.059875907,-0.418512083,0.592694622,-1.575794942,1.272746062,1
83M,1.059882899,-0.418512083,-0.547580572,-1.00981826,-0.778642819,0
83M,1.059899635,0.132777137,0.402648757,3.847019536,0.045665772,0
83M,1.05992757,-0.418512083,-0.167488841,0.697895247,-0.664815887,1
83M,1.05996,-0.028190631,-1.11771817,-1.641209969,-0.829753668,0
83M,1.0599623,0.32606071,-1.307764036,-1.211283569,-0.768494623,0
83M,1.059989309,-0.28733512,-0.737626438,1.165501471,-0.585519167,0
83M,1.060045907,0.084145755,-0.927672304,0.440492725,-0.1280062,1
83M,1.06005483,-0.418512083,-1.307764036,0.627486187,-0.297639567,0
83M,1.060077483,-0.418512083,-0.357534707,-0.126884771,-0.534397883,0
83M,1.060080008,-0.418512083,0.212602891,-0.31258234,-0.3636328,1
83M,1.060096936,-0.418512083,-0.927672304,0.263442076,-0.045768829,0
83M,1.060115106,-0.089206822,-1.11771817,-1.69172684,-0.850758901,0
83M,1.060118534,-0.418512083,-0.357534707,1.313115436,0.126584389,0
83M,1.060122074,0.203906595,-1.11771817,-0.964559985,-0.860561745,0
83M,1.060140047,-0.418512083,-0.547580572,0.317182035,-0.751592858,0
83M,1.060156945,-0.415183785,-1.307764036,-0.267024753,-0.893289906,0
83M,1.060195201,-0.418512083,-0.547580572,-0.859814591,-0.771737584,1
83M,1.060199047,-0.239065342,-0.357534707,0.365993126,-0.721125681,0
83M,1.060208939,0.367128924,-1.307764036,-1.070648463,-0.856369172,0
83M,1.060210219,-0.418512083,-0.737626438,0.573643311,-0.61485466,0
83M,1.060213966,-0.014874236,0.402648757,-0.062207872,0.047353494,0
83M,1.060220597,0.078150119,-1.11771817,-0.987826467,-0.882360568,0
83M,1.060226967,-0.280031172,-0.737626438,-0.461432336,-0.818618534,1
83M,1.060258035,-0.393977592,-0.927672304,-0.182969312,-0.72834708,0
83M,1.060260108,-0.418512083,-1.11771817,-1.07585169,-0.887416001,0
83M,1.06026441,-0.418512083,1.732969817,0.637043193,0.312285165,0
83M,1.060266096,-0.387525668,-0.737626438,-0.966922796,-0.397012792,1
83M,1.060271188,0.118296805,-1.11771817,-0.960246545,-0.858068665,0
83M,1.060297745,-0.418512083,-0.927672304,0.722322384,-0.569980275,1
83M,1.060305739,-0.418512083,-0.737626438,-0.351835131,0.527538231,1
83M,1.060332234,0.717982022,-1.11771817,-1.650139068,-0.900379752,0
83M,1.06033546,-0.418512083,-0.167488841,1.148193927,-0.250344567,0
83M,1.060347217,-0.398241942,0.022557025,-0.588494045,-0.629925532,0
83M,1.060385204,0.287443673,-0.927672304,-1.279099548,-0.879789471,0
83M,1.060434908,-0.246465585,-1.307764036,-1.417216628,-0.815610695,1
83M,1.060439371,-0.418512083,-0.737626438,-0.139654166,-0.625064125,1
83M,1.060466263,-0.418512083,-0.737626438,0.474846901,0.35942273,1
83M,1.060468017,0.215781248,-0.927672304,-1.52216585,-0.847458107,0
83M,1.060484775,-0.202797712,-1.307764036,-0.349089098,-0.137865517,0
83M,1.060486823,-0.278159654,-0.357534707,-0.204495912,-0.678984482,1
83M,1.060504363,-0.390217977,-1.11771817,-1.6153058,-0.902521434,0
83M,1.060537684,0.223948993,-1.307764036,-1.147401687,-0.768421989,0
83M,1.06054618,0.047496028,-1.307764036,-0.322332249,-0.221809462,0
83M,1.060607122,-0.335491452,-0.737626438,-0.010098155,-0.769917708,1
83M,1.060621331,-0.302508592,-1.307764036,-0.152732956,-0.622047813,0
83M,1.060634524,-0.418512083,0.022557025,0.75405788,-0.411144882,1
83M,1.060647178,-0.418512083,-0.737626438,0.973085761,-0.814551053,0
83M,1.060649447,-0.064940677,-0.167488841,1.55486199,0.125675397,0
83M,1.060656262,-0.139682008,0.972786354,-0.044950752,-0.031976011,0
83M,1.060677276,0.784746801,-1.11771817,-1.439990573,-0.795200253,0
83M,1.060699136,-0.418466042,-0.357534707,-1.328746123,0.086447518,1
83M,1.060703377,-0.306141113,-1.307764036,-0.759932646,-0.871291341,1
83M,1.060713239,-0.418512083,-0.167488841,0.03576637,-0.633880374,0
83M,1.060721311,0.130611711,0.402648757,0.761421317,-0.669572378,1
83M,1.060737432,-0.418512083,-0.737626438,0.815714647,-0.717246246,0
83M,1.060760025,-0.418512083,-0.927672304,0.550895678,-0.625206019,0
83M,1.060773201,-0.084786153,-1.307764036,-1.015897957,-0.853879454,0
83M,1.060775645,-0.225409286,-1.11771817,-1.671321816,-0.898914975,0
83M,1.060789871,-0.418512083,-1.11771817,-1.270046781,-0.860144775,0
83M,1.060809038,-0.198935261,-1.11771817,-0.561804945,-0.875601608,1
83M,1.060810335,-0.418512083,-1.11771817,-1.383494366,-0.889298286,1
83M,1.060838562,0.093448521,-0.927672304,-1.082258109,-0.84438732,0
83M,1.060853818,0.229937195,-0.927672304,-0.641291983,-0.684370134,1
83M,1.060854527,-0.418512083,-0.547580572,0.760785201,-0.56120608,1
83M,1.060855539,-0.418512083,0.782740488,-1.192559632,0.470716566,1
83M,1.060859736,-0.418512083,-0.547580572,-0.139667612,-0.569489336,1
83M,1.060861325,0.158142465,0.972786354,-0.160563009,0.392072918,0
83M,1.060862394,-0.418512083,-1.11771817,-1.48908074,-0.890789428,1
83M,1.060888319,-0.209501005,-0.167488841,-0.243523606,-0.638128084,1
83M,1.060908228,-0.418512083,0.402648757,0.87011141,-0.126538081,0
83M,1.060920351,-0.32845704,-0.167488841,0.481928741,-0.583378494,0
83M,1.060926487,-0.418512083,-0.357534707,0.11907334,0.552804634,1
83M,1.060936716,-0.418512083,-0.167488841,1.353887925,-0.226911657,0
83M,1.060960982,0.007045008,-1.11771817,-1.373140146,-0.835503158,0
83M,1.060989324,-0.418512083,-1.11771817,0.883433398,-0.823547531,1
83M,1.061015786,0.01114518,-1.307764036,-1.287342753,-0.885210427,0
83M,1.061016486,-0.177589257,-1.307764036,0.599510244,0.256892717,1
83M,1.061026171,-0.418512083,-0.357534707,1.380544832,-0.61653491,1
83M,1.061044189,-0.345527944,-0.737626438,-0.111827942,0.282428092,1
83M,1.061057693,-0.418512083,-0.167488841,-0.452661425,-0.507345242,0
83M,1.061132067,-0.418512083,-1.307764036,-0.937882779,-0.879251446,1
83M,1.061161355,-0.331047519,-0.927672304,0.177752513,-0.688777912,0
83M,1.061194007,-0.418512083,-0.927672304,1.864283077,0.046052142,0
83M,1.061214181,-0.418512083,-0.927672304,-1.660327212,-0.879327307,1
83M,1.061225378,-0.177589257,0.402648757,-0.652448589,1.490470814,0
83M,1.061230234,1.201186898,-1.307764036,0.429800794,-0.462443557,0
83M,1.061240786,-0.418512083,-1.11771817,0.629730438,-0.438545086,1
83M,1.061241356,-0.417473328,0.022557025,-0.584083507,-0.494679412,0
83M,1.061300488,-0.31376572,0.022557025,0.26040811,0.190000454,1
83M,1.061300988,-0.167531094,-1.11771817,-1.671311763,-0.883307831,1
83M,1.061332677,-0.418512083,-0.547580572,-1.039462975,-0.706746656,1
83M,1.061370869,-0.418512083,-0.927672304,-0.228889045,-0.647612159,1
83M,1.061379576,-0.418512083,1.542923951,2.233608508,0.64684093,0
83M,1.061423362,-0.418512083,-0.167488841,2.068743888,-0.826008333,0
83M,1.061432377,-0.418512083,-1.307764036,-0.100158047,-0.207015411,0
83M,1.061443494,-0.418512083,-0.927672304,-0.742094617,-0.843697301,0
83M,1.061487541,-0.418512083,-1.307764036,-1.037418739,-0.856204805,1
83M,1.061492268,-0.418512083,-1.307764036,0.758656796,-0.707809931,1
83M,1.061495008,-0.400187026,-1.307764036,0.068196681,-0.879201006,1
83M,1.061503678,-0.345228998,-1.11771817,-1.406981809,-0.902610209,0
83M,1.06151391,0.056569956,-1.307764036,-1.042518921,-0.540308127,0
83M,1.061549726,-0.400187026,-1.11771817,0.175586096,-0.741676149,1
83M,1.061556633,-0.418512083,-0.547580572,-0.537568384,-0.177288095,0
83M,1.061586034,-0.2871598,-0.927672304,0.326694048,-0.730574511,0
83M,1.061586251,-0.418512083,-0.927672304,-1.530563818,-0.426924373,1
83M,1.061598913,-0.418512083,0.212602891,1.660341245,-0.338628307,1
83M,1.061621249,-0.418512083,-1.11771817,-0.873727186,-0.893831295,1
83M,1.061622385,-0.396937065,-0.737626438,0.521559065,-0.834513186,1
83M,1.061623829,-0.418512083,0.592694622,-0.038854247,-0.383641654,0
83M,1.061647306,0.242721474,0.022557025,-0.45090021,-0.663343464,0
83M,1.061649238,-0.418512083,-1.11771817,-1.108506065,-0.883008217,1
83M,1.061670335,0.026847315,-1.307764036,1.368306052,-0.785013391,0
83M,1.061692093,-0.418512083,-0.547580572,-0.461523616,-0.676467526,1
83M,1.061706789,-0.418512083,-0.167488841,-0.244325604,-0.371881568,0
83M,1.061708763,-0.418512083,-0.357534707,0.617773514,-0.737149869,1
83M,1.061756356,0.023883664,-0.357534707,-0.039319439,-0.68251629,0
83M,1.061771498,-0.418512083,0.022557025,1.593334116,-0.504416349,0
83M,1.061792133,-0.418512083,-0.547580572,-0.191574082,-0.726601447,1
83M,1.061799524,-0.418512083,-1.307764036,0.424739271,-0.031641594,0
83M,1.061815826,-0.418512083,-0.547580572,0.41224863,-0.584723571,0
83M,1.061818648,-0.418512083,-0.737626438,0.490605268,-0.816752924,1
83M,1.061834701,-0.418512083,0.592694622,1.6287534,0.324059248,0
83M,1.061834709,-0.418512083,-1.307764036,1.647721053,0.002161274,0
83M,1.061845666,-0.418512083,-1.307764036,0.242693555,-0.779586851,0
83M,1.061848952,-0.418512083,-1.307764036,-1.567680318,-0.881026126,1
83M,1.061892612,-0.418512083,-0.547580572,1.109575701,0.086623365,0
83M,1.061908574,0.295892599,-1.11771817,-0.287128754,-0.777002179,0
83M,1.061909176,0.62862976,-1.307764036,-0.918067876,-0.64935267,1
83M,1.061927629,-0.418512083,0.022557025,-1.451073741,-0.626032983,0
83M,1.0619309,-0.418512083,-0.357534707,0.748434712,-0.704584593,1
83M,1.061996718,-0.418512083,-1.11771817,-1.856724276,-0.840853494,0
83M,1.062057761,-0.418512083,-1.307764036,-1.035871114,-0.803014417,1
83M,1.062065648,-0.418512083,-1.11771817,0.869603292,-0.459334435,0
83M,1.062079993,-0.418512083,-1.307764036,2.08663247,-0.793648718,0
83M,1.062088177,-0.418512083,-0.737626438,0.194077437,-0.740630229,1
83M,1.062090194,-0.418512083,-0.167488841,0.311831933,-0.600408392,0
83M,1.062108773,-0.418512083,-0.737626438,0.037578785,-0.770443624,1
83M,1.062143475,-0.418512083,-1.11771817,-1.54942112,-0.795583195,1
83M,1.062144604,0.032462951,-1.11771817,0.108823329,-0.497620001,0
83M,1.062204586,-0.273790518,0.782740488,0.749724012,-0.176587294,0
83M,1.06223275,-0.418512083,-0.737626438,1.062251469,-0.688448365,1
83M,1.062247863,-0.418512083,0.402648757,1.868969654,0.025573503,1
83M,1.062277876,-0.418512083,-0.927672304,0.447602492,-0.741858947,0
83M,1.062280016,-0.418512083,-0.547580572,-0.138496873,-0.751183285,0
83M,1.06228536,-0.418512083,0.022557025,1.984152273,-0.320448912,0
83M,1.06228978,-0.418512083,-1.307764036,-0.34478639,0.582108255,0
83M,1.062308795,0.071546974,-1.307764036,0.818971771,-0.440147722,0
83M,1.062310378,-0.279140727,-1.11771817,0.804144047,-0.853821617,0
83M,1.062317026,-0.418512083,-0.927672304,0.009270044,-0.361618731,0
83M,1.06234033,0.052354393,-0.167488841,0.549836,-0.711323912,1
83M,1.062391744,0.179680379,-0.927672304,1.066134883,-0.649012027,0
83M,1.062440629,-0.418512083,-0.737626438,-1.132438142,-0.807242298,1
83M,1.062456087,-0.418512083,-0.357534707,-1.686287009,-0.724714061,1
83M,1.062487233,0.010660871,-0.927672304,-0.919891669,0.762859606,0
83M,1.062524188,-0.237274408,-1.307764036,-0.50566636,-0.801481711,1
83M,1.062525558,-0.418512083,-0.927672304,-0.900890658,-0.654010047,1
83M,1.062534542,-0.418512083,-0.547580572,-0.396717037,-0.747719066,1
83M,1.062565964,-0.418512083,-0.547580572,0.841731817,0.377366254,0
83M,1.062573819,-0.418512083,-0.547580572,-0.856283627,-0.628444267,1
83M,1.062577304,-0.418512083,0.022557025,0.245724935,-0.563119111,1
83M,1.062612109,-0.418512083,-0.167488841,2.759985185,-0.648693593,0
83M,1.062623591,-0.418512083,-1.307764036,2.013041276,-0.672302191,0
83M,1.062623902,-0.418512083,-0.927672304,-1.424759782,-0.899050827,0
83M,1.062627298,0.101255498,-0.737626438,-1.268422615,-0.85983003,0
83M,1.062628585,-0.418512083,-0.167488841,-0.81646932,-0.783534892,1
83M,1.06266196,-0.418512083,-1.307764036,-0.218322656,-0.741012233,1
83M,1.062664228,-0.418512083,-0.167488841,0.393025237,-0.61791476,0
83M,1.062667192,-0.418512083,-0.737626438,0.978340705,-0.73904036,1
83M,1.062761272,-0.418512083,0.022557025,2.519033001,-0.758137621,0
83M,1.062782601,-0.418512083,-0.737626438,0.650958632,-0.595575547,0
83M,1.062786857,-0.418512083,-0.167488841,0.033926803,0.51176867,0
83M,1.062805958,0.052801261,-1.307764036,0.588570589,-0.615572925,0
83M,1.062867378,-0.418512083,-0.737626438,0.568866489,-0.498637281,0
83M,1.062882007,0.422287546,0.402648757,1.228833345,-0.291353798,0
83M,1.06289885,-0.418512083,-0.547580572,0.295307123,-0.606786687,1
83M,1.062903755,-0.21045849,-0.927672304,0.431905668,-0.872033282,0
83M,1.062937346,-0.418512083,0.782740488,0.665085593,-0.018916592,0
83M,1.063054332,-0.399057043,-0.547580572,-0.094535914,-0.650851069,0
83M,1.063067072,-0.385382238,0.022557025,0.410492586,0.349087574,1
83M,1.063068181,-0.133304992,-1.307764036,-1.619015834,-0.910056161,0
83M,1.063074327,0.160023846,-1.307764036,-0.46343494,-0.588501842,0
83M,1.063086197,-0.418512083,-0.547580572,-1.231181801,-0.803932827,1
83M,1.063086663,-0.418512083,0.022557025,-1.119715228,-0.468620628,0
83M,1.063110255,-0.418512083,-0.547580572,-0.46756931,0.769024761,1
83M,1.063111127,-0.418512083,-1.307764036,0.799889306,-0.266853389,1
83M,1.063113779,-0.418512083,0.022557025,-0.578283339,1.457392768,0
83M,1.063123937,-0.418512083,0.972786354,1.508942903,-0.224111544,0
83M,1.063133813,-0.418512083,-1.307764036,-1.258576836,-0.593472546,1
83M,1.063135736,-0.418512083,-0.927672304,-1.481900832,-0.67723858,1
83M,1.063148063,-0.418512083,-0.167488841,1.545267231,-0.58488665,1
83M,1.063214632,-0.418512083,-0.167488841,0.891085416,-0.526279408,1
83M,1.063226765,-0.417188582,-0.547580572,0.712492055,0.487544988,0
83M,1.063254584,0.298509361,-0.737626438,1.357213574,-0.575348446,0
83M,1.063260721,-0.418512083,0.782740488,0.3993652,0.765316413,0
83M,1.063326431,-0.418512083,-0.547580572,-0.042234845,-0.720198672,1
83M,1.063329794,-0.418512083,0.212602891,-0.084250865,0.403499595,0
83M,1.063345735,-0.418512083,-0.167488841,-0.944504727,0.841702114,0
83M,1.063345918,-0.418512083,-0.167488841,-0.188340101,0.563604847,1
83M,1.063353537,-0.418512083,0.402648757,1.214893858,0.699843279,1
83M,1.063389763,0.13223694,-1.307764036,-1.281980303,-0.865748324,0
83M,1.063421187,-0.418512083,-0.547580572,1.062195098,-0.514184496,1
83M,1.06344419,-0.418512083,-0.927672304,-0.830214482,-0.84850625,1
83M,1.06350215,-0.418512083,-1.11771817,-1.458600281,-0.891069201,1
83M,1.063545027,-0.418512083,-0.547580572,-0.532643264,-0.811850157,0
83M,1.063549005,-0.418512083,0.022557025,0.356541622,0.226496188,1
83M,1.063559541,-0.271360364,-0.927672304,2.220047847,0.014129677,0
83M,1.063575976,0.123839196,-0.927672304,-0.93322969,-0.720650615,1
83M,1.06359346,-0.418512083,-0.737626438,0.08273117,-0.569050855,1
83M,1.063622251,-0.418512083,0.022557025,-1.362661289,0.009705774,0
83M,1.063668856,0.09437165,-0.737626438,0.345529047,-0.670120157,0
83M,1.063674001,-0.418512083,-1.307764036,0.234742356,-0.874661406,1
83M,1.0636861,-0.081360154,-1.11771817,-0.099383588,-0.541648065,0
83M,1.063695358,-0.418512083,-0.357534707,0.431053634,-0.510270762,1
83M,1.063706627,-0.418512083,-0.357534707,0.970569222,-0.323796804,0
83M,1.06371362,-0.418512083,-1.11771817,-1.254728395,-0.844281057,1
83M,1.063716332,0.006741083,-0.547580572,-0.229418237,-0.507706392,0
83M,1.063725665,-0.339483342,-0.737626438,0.567715015,-0.830633342,0
83M,1.063734775,-0.418512083,-0.547580572,-0.988036696,-0.77148034,1
83M,1.063741808,-0.418512083,0.022557025,-0.32240142,-0.493300729,1
83M,1.063752064,0.070487483,-0.927672304,-1.354409679,-0.886692355,0
83M,1.063757783,-0.418512083,-1.307764036,-0.219137325,-0.569901935,1
83M,1.063765183,0.238684011,-0.737626438,-0.870583322,-0.739012113,0
83M,1.063827792,-0.418512083,-0.737626438,1.172000463,-0.366096101,0
83M,1.063835658,-0.418512083,0.782740488,0.818252649,-0.297714597,0
83M,1.063837446,-0.418512083,-1.11771817,0.472485512,-0.867365091,1
83M,1.063935993,-0.418512083,-0.547580572,-1.948866043,-0.786188785,0
83M,1.063982922,-0.418512083,1.16283222,0.983739422,-0.103767575,1
83M,1.064000745,-0.418512083,0.022557025,-0.134805587,0.275637481,0
83M,1.064005464,-0.418512083,0.212602891,0.437467292,-0.357674954,0
83M,1.064012862,-0.418512083,0.022557025,0.280559043,-0.465553876,1
83M,1.064044171,-0.139818592,-0.927672304,-1.224105586,-0.282652331,0
83M,1.064051211,-0.418512083,-0.547580572,-1.25298082,-0.724766251,0
83M,1.064052452,-0.098057878,-1.11771817,-1.49641444,-0.884078891,0
83M,1.064060748,-0.418512083,-1.11771817,1.348109349,0.476008352,0
83M,1.064069974,-0.007050959,-1.307764036,-1.441371735,-0.872115195,0
83M,1.064090085,-0.418512083,-0.737626438,-0.32331629,-0.759464933,1
83M,1.064094011,-0.418512083,-0.167488841,0.315156547,-0.484884658,0
83M,1.064100087,-0.418512083,-0.927672304,-1.236968976,-0.368294276,0
83M,1.064136871,-0.418512083,-0.167488841,0.936795567,-0.654286632,0
83M,1.064153863,0.085552716,-0.927672304,-1.147966305,-0.825978739,0
83M,1.064175478,-0.418512083,-1.11771817,-1.24459507,-0.884740932,0
83M,1.064223399,-0.418512083,0.402648757,-0.464592491,-0.583969241,1
83M,1.064255698,0.207862153,-1.11771817,-0.804934664,0.712533225,1
83M,1.064256159,-0.409624806,-0.737626438,-0.204428809,-0.053255133,1
83M,1.064263211,-0.418512083,-0.927672304,1.016176715,-0.420948242,0
83M,1.06428242,-0.230703573,-0.927672304,0.546817549,-0.865212178,0
83M,1.064292344,-0.418512083,-1.307764036,-0.773643674,-0.787781538,0
83M,1.064310711,-0.418512083,-0.357534707,0.437410404,-0.650381646,0
83M,1.064321521,-0.418512083,0.212602891,0.106740177,-0.193771886,1
83M,1.064324886,-0.418512083,-0.737626438,0.677866365,-0.815246455,1
83M,1.064331614,-0.418512083,-0.547580572,-0.695824373,-0.65517075,1
83M,1.06436829,-0.418512083,-0.357534707,0.103130861,0.304671122,0
83M,1.064369581,-0.418512083,-0.927672304,0.040422692,-0.682532431,1
83M,1.064380244,-0.418512083,-0.167488841,0.115269053,-0.659016296,0
83M,1.064386457,-0.418512083,-1.307764036,-0.368771348,-0.361353038,1
83M,1.064432105,0.213920803,-1.307764036,-1.230659009,-0.882639668,0
83M,1.064440552,0.639338975,-0.927672304,-0.229489865,-0.725300505,0
83M,1.064469888,-0.370338903,-0.547580572,1.007050769,1.864068271,0
83M,1.064526333,-0.026552035,0.592694622,-0.061830081,0.704908842,0
83M,1.064529234,-0.418512083,-1.11771817,-1.906745862,-0.887900225,1
83M,1.064548852,-0.418512083,-0.167488841,-0.375449926,-0.613857177,1
83M,1.064550087,-0.418512083,-1.307764036,1.811332833,-0.071882624,0
83M,1.064550688,-0.418512083,0.212602891,0.32161701,-0.229445069,1
83M,1.064552725,-0.418512083,0.022557025,2.178783013,-0.537324759,1
83M,1.064577384,-0.418512083,0.022557025,0.995931398,0.007861877,0
83M,1.064623862,0.305657885,-1.11771817,-0.312847776,0.46469403,1
83M,1.064634292,-0.418512083,-0.737626438,-1.587423917,-0.838891378,0
83M,1.064659269,-0.418512083,0.022557025,0.190726189,-0.526308663,0
83M,1.064711485,-0.418512083,-1.307764036,-0.941669095,-0.892720943,1
83M,1.064712144,-0.418512083,-1.11771817,-1.155647866,-0.856424321,1
83M,1.06476083,-0.418512083,-0.737626438,-0.468604034,-0.660075536,1
83M,1.064798099,-0.31715023,-1.11771817,-0.758075754,-0.892745154,0
83M,1.064799422,-0.418512083,0.022557025,0.259230001,1.5261271,0
83M,1.064834081,-0.141967241,-0.547580572,-0.480782434,-0.797748481,0
83M,1.06483416,-0.418512083,-0.737626438,1.301056113,-0.038373632,0
83M,1.064848925,-0.418512083,-1.11771817,0.025305872,-0.456681291,1
83M,1.064871084,-0.418512083,-0.737626438,0.986682883,-0.660501927,1
83M,1.06487586,-0.063050226,-0.357534707,-0.11094643,-0.688875907,0
83M,1.064901203,-0.418512083,-1.307764036,0.779585291,0.41849301,1
83M,1.064918601,-0.418512083,-1.11771817,-0.481598655,-0.456956505,0
83M,1.064937973,-0.197676546,0.022557025,0.924319148,0.903562357,0
83M,1.064955778,-0.135742988,1.16283222,1.795960274,0.526232844,0
83M,1.064974231,-0.418512083,-0.737626438,2.947269296,-0.380847782,0
83M,1.065002084,-0.418512083,-0.927672304,-0.268979907,-0.750978089,0
83M,1.06502917,0.123839196,-1.11771817,-1.384436194,-0.443583033,1
83M,1.065029682,-0.418512083,-0.737626438,-0.029510314,-0.742324209,1
83M,1.065058252,0.899157705,-0.737626438,-1.21808407,-0.838564527,0
83M,1.065067815,-0.268345513,0.592694622,1.260934996,-0.177622323,0
83M,1.0650871,0.237158555,-1.307764036,-0.891048822,-0.276106102,0
83M,1.065095403,-0.418512083,-0.357534707,-0.585418447,-0.740882429,1
83M,1.065125703,0.092140243,-1.11771817,-1.360346315,-0.874295716,0
83M,1.065134589,-0.418512083,0.402648757,-0.675911078,-0.073226345,1
83M,1.065151567,-0.418512083,-1.307764036,0.674420216,0.371955051,0
83M,1.065155149,-0.418512083,-0.927672304,0.240522225,-0.718871423,1
83M,1.065187242,-0.418512083,-0.547580572,-1.656674002,-0.864637568,1
83M,1.065191332,-0.418512083,-0.547580572,0.453878584,-0.233453031,0
83M,1.065191832,-0.418512083,-0.927672304,-1.087385829,-0.844477103,1
83M,1.065235674,-0.418512083,-1.307764036,-0.773344104,-0.687707244,0
83M,1.065280147,-0.418512083,-1.11771817,0.617863243,-0.537358049,1
83M,1.065281065,-0.418512083,-0.167488841,0.102474317,-0.534402265,1
83M,1.06532369,-0.418512083,-0.927672304,-0.55382194,-0.720811345,1
83M,1.065334728,-0.415622291,-0.547580572,0.92943368,-0.813505936,1
83M,1.065343144,-0.418512083,-0.737626438,1.86972265,-0.535672344,1
83M,1.065344392,-0.193233423,-0.927672304,-1.753499001,-0.878806766,1
83M,1.065360005,-0.021949755,-1.11771817,-1.438962637,-0.883422497,0
83M,1.06536578,-0.418512083,-1.307764036,1.114450268,-0.787586501,1
83M,1.065373466,-0.418512083,-0.547580572,-0.018067456,0.003571576,1
83M,1.065379443,-0.418512083,-1.307764036,1.287626553,-0.12012142,0
83M,1.065413082,-0.418512083,-1.307764036,0.546420882,0.123046465,0
83M,1.06541346,0.547081201,-1.307764036,-1.250692028,-0.759545905,0
83M,1.065424128,-0.418512083,-0.357534707,-0.959818718,-0.763487208,1
83M,1.065428407,-0.418512083,-1.307764036,-0.180762814,0.116245766,0
83M,1.065430915,0.567672799,-1.11771817,0.562298197,-0.836624944,0
83M,1.065433237,-0.418512083,-0.547580572,0.66896487,-0.586264481,1
83M,1.065452218,0.351480665,-1.307764036,1.620068598,0.552811318,0
83M,1.065465283,-0.418512083,-1.11771817,-0.057891976,-0.445529355,0
83M,1.065468572,-0.418512083,0.592694622,2.503397979,-0.581756343,0
83M,1.065506718,-0.058155273,0.212602891,-0.409132301,0.03010705,0
83M,1.065507232,-0.418512083,-0.737626438,-0.393025492,-0.412483748,1
83M,1.065508434,-0.418512083,-0.547580572,-0.287282094,0.473647129,0
83M,1.065515474,-0.418512083,-1.307764036,-0.592462275,-0.830983734,1
83M,1.065525129,-0.301918363,-0.357534707,-0.711186331,-0.768084924,1
83M,1.065534611,-0.418512083,0.592694622,0.769205989,0.136470881,1
83M,1.06555826,0.223948993,-1.307764036,-1.034989989,-0.825353283,0
83M,1.065579181,-0.418512083,-0.927672304,0.68938292,-0.800980676,1
83M,1.065607654,-0.418512083,-0.737626438,1.157004401,0.494904562,0
83M,1.065611386,-0.235958901,-0.927672304,1.09712333,-0.807968633,0
83M,1.065612256,-0.418512083,0.212602891,0.772516381,0.473252689,0
83M,1.065625604,-0.418512083,0.022557025,0.718572916,-0.602121177,1
83M,1.065641218,-0.418512083,0.972786354,0.238694812,3.164493613,1
83M,1.065684721,-0.406841205,-0.927672304,-1.760214201,-0.896564471,0
83M,1.065711517,-0.166566807,-0.737626438,-1.767549873,-0.81198164,0
83M,1.065751286,-0.272725485,0.402648757,-0.526092039,-0.353204646,0
83M,1.065778672,-0.30453584,-0.737626438,0.342738667,-0.737550031,0
83M,1.065782709,-0.226664915,-0.357534707,-0.528583625,-0.621426392,0
83M,1.065787873,-0.418512083,-0.167488841,0.22768172,-0.674216893,1
83M,1.065810194,-0.418512083,-0.927672304,-1.05911148,-0.792567285,0
83M,1.065836002,-0.246468006,-0.737626438,1.174214459,-0.705883123,0
83M,1.065867109,-0.418512083,-0.927672304,-0.713526904,-0.754559738,1
83M,1.065916933,-0.418512083,0.212602891,0.026816778,-0.300005266,1
83M,1.065930394,0.085159247,-1.11771817,0.269917019,-0.334684088,1
83M,1.065947373,-0.418512083,-0.357534707,-0.024068931,-0.105583919,1
83M,1.065948748,-0.418512083,-0.167488841,0.332156117,-0.700033093,1
83M,1.065948975,-0.418512083,0.592694622,1.502191534,-0.021508199,0
