id,log_mmr,housing,tpi,slope,vrm,daynight
81F,1.496038484,-0.418512083,0.782740488,0.468804828,1.951018503,1
81F,1.495378667,-0.418512083,0.212602891,1.107835172,2.07780675,1
81F,1.504556671,-0.418512083,1.16283222,2.019927109,0.407544757,1
81F,1.496557227,-0.418512083,0.592694622,1.194974099,1.920435977,1
81F,1.499924697,-0.418512083,0.972786354,0.170406659,3.529946776,1
81F,1.503272163,-0.418496544,1.16283222,0.300599303,0.654670226,0
81F,1.499361614,-0.418459775,0.592694622,2.090607423,-0.436427016,1
81F,1.488993819,-0.418459775,-0.167488841,1.482601986,-0.506571682,1
81F,1.498189531,-0.418344006,2.113061549,-0.210784804,0.140038376,1
81F,1.484287238,-0.418003609,-0.737626438,-1.617842703,-0.851748029,1
81F,1.492774796,-0.417895967,-0.927672304,-1.517211769,-0.757192422,0
81F,1.491794416,-0.417895967,-1.307764036,-1.474128767,-0.858302707,0
81F,1.491079445,-0.417895967,-1.11771817,-1.406774877,-0.871019639,0
81F,1.482584938,-0.417573614,-1.307764036,-1.354503028,-0.754137382,1
81F,1.407808562,-0.417573614,-0.927672304,-0.788169888,-0.824880156,0
81F,1.406031924,-0.417278227,-1.11771817,-0.798514541,-0.903075266,0
81F,1.49387471,-0.415801142,-0.737626438,0.741031453,0.267522694,0
81F,1.508423721,-0.413464954,3.063290878,0.161692895,3.12873569,1
81F,1.506342218,-0.413464954,3.063290878,-0.068187886,2.852812766,1
81F,1.394912805,-0.411844109,-1.307764036,1.344650271,-0.687266729,1
81F,1.485929992,-0.411844109,-0.927672304,0.82609395,-0.429238907,1
81F,1.491104208,-0.411285942,-1.11771817,2.413838448,-0.609140565,0
81F,1.490143114,-0.410244869,-0.167488841,1.680353318,-0.270960087,1
81F,1.486551035,-0.410244869,-0.547580572,1.688750833,-0.448243689,1
81F,1.49249996,-0.409830271,0.212602891,1.334947941,-0.326660408,1
81F,1.492812503,-0.409233143,-0.927672304,-0.772908907,-0.877997508,0
81F,1.492770679,-0.404692282,-1.11771817,-1.051361071,-0.8550463,0
81F,1.491921945,-0.396704595,-1.11771817,-0.566790961,-0.566752115,0
81F,1.407434823,-0.393854882,-1.307764036,-0.943061053,-0.894286601,0
81F,1.406779612,-0.393680312,-0.927672304,-0.793717032,-0.882012532,0
81F,1.503434696,-0.391841627,0.972786354,-0.19476656,0.017741874,0
81F,1.499519595,-0.387853353,0.592694622,-0.066964783,-0.158858013,0
81F,1.496123323,-0.386335185,-0.357534707,-0.20820517,-0.23852389,0
81F,1.505860722,-0.38322692,2.113061549,0.670496463,2.204051253,1
81F,1.481701759,-0.38106071,-1.307764036,1.153415255,-0.563981288,1
81F,1.492090301,-0.379486808,-1.307764036,-1.417464352,-0.84533761,0
81F,1.493652771,-0.379486808,-1.307764036,-0.796272488,-0.772475016,0
81F,1.409342516,-0.37931041,-0.927672304,-0.971576273,-0.868969757,0
81F,1.409220286,-0.37931041,-0.927672304,-1.45258872,-0.841946024,0
81F,1.408141631,-0.37931041,-0.927672304,-1.45258872,-0.841946024,0
81F,1.497281751,-0.374555131,0.212602891,-0.872891313,-0.122220543,0
81F,1.405967107,-0.364184016,-0.167488841,0.894679475,-0.517934268,1
81F,1.493546336,-0.362176933,-1.11771817,-0.78815308,-0.893146657,0
81F,1.485785932,-0.362176933,-1.11771817,-0.971148705,-0.891229265,1
81F,1.487858825,-0.361383951,-0.927672304,-0.934041773,-0.872660235,1
81F,1.487385964,-0.356503397,-0.737626438,1.709995577,-0.752669247,1
81F,1.415040728,-0.354152941,0.402648757,0.438993455,-0.108175904,0
81F,1.502194221,-0.35347191,-0.167488841,0.787248428,1.283686245,0
81F,1.492834395,-0.352104112,0.212602891,0.465598128,-0.088365091,1
81F,1.409421748,-0.345490478,-1.307764036,-1.556353304,-0.862355056,0
81F,1.497626836,-0.343882333,-0.547580572,-0.441110349,-0.80629907,0
81F,1.495361201,-0.34228157,-1.11771817,-0.767008279,-0.832131615,0
81F,1.494808264,-0.337098898,-1.307764036,-1.407664148,-0.888664222,0
81F,1.410134291,-0.336437666,0.212602891,1.181124082,0.069325157,1
81F,1.495843853,-0.334514275,0.782740488,-0.275567334,0.841030883,1
81F,1.49810762,-0.334514275,0.782740488,0.566392616,0.080598811,1
81F,1.491269308,-0.323953749,-0.357534707,1.462159111,-0.757395144,1
81F,1.493581806,-0.317220252,-1.307764036,-1.085860959,-0.610393715,0
81F,1.495191343,-0.316179941,-0.737626438,-1.102117359,-0.867009994,0
81F,1.493310004,-0.312782874,-1.307764036,0.287482371,-0.545300331,0
81F,1.488276544,-0.303615251,-1.307764036,-1.657233901,-0.893074023,1
81F,1.488644165,-0.303615251,-0.927672304,-0.967672302,-0.879242032,1
81F,1.497421918,-0.296242866,-1.307764036,-1.528320472,-0.839453997,0
81F,1.410605182,-0.296242866,-1.307764036,-1.655873491,-0.907659925,0
81F,1.498093373,-0.292667572,0.212602891,1.061221788,0.363202703,1
81F,1.490313673,-0.292563852,-0.927672304,1.054434475,-0.795079599,1
81F,1.491287097,-0.292563852,-0.357534707,0.736679225,-0.727460345,1
81F,1.497368305,-0.285456263,-1.307764036,-1.678131334,-0.910219587,0
81F,1.49917663,-0.275385688,-0.167488841,-1.076057911,-0.788487698,0
81F,1.411948794,-0.263617356,-0.737626438,1.658403675,0.426623938,0
81F,1.40265037,-0.263617356,-0.737626438,1.763669598,-0.401692269,1
81F,1.498352058,-0.262861755,0.402648757,0.823961407,0.11965551,1
81F,1.488584583,-0.262861755,-1.11771817,1.555779187,0.128845551,1
81F,1.511110387,-0.262861755,2.113061549,0.843768424,1.450675674,1
81F,1.410998046,-0.258781395,-0.547580572,-1.302659847,-0.826506617,0
81F,1.496258922,-0.258781395,-0.737626438,-1.222361178,-0.8439764,0
81F,1.494350944,-0.254977373,-0.357534707,0.747705247,-0.787593901,1
81F,1.498582242,-0.242709234,-0.927672304,-1.373871228,-0.873921755,0
81F,1.49913202,-0.242709234,-0.737626438,-1.381981327,-0.881991347,0
81F,1.496596817,-0.239256245,-0.167488841,0.903243259,-0.758919772,1
81F,1.499090192,-0.230928848,0.402648757,-0.100816531,-0.352795073,1
81F,1.409774078,-0.230271452,-1.307764036,-1.69909309,-0.908848628,0
81F,1.498462145,-0.226839724,-0.927672304,-1.265648009,-0.885530794,0
81F,1.499457467,-0.226839724,-1.11771817,-1.681115264,-0.906080817,0
81F,1.500810784,-0.225332972,-0.927672304,-1.408133477,-0.880083371,0
81F,1.499295851,-0.223999751,0.212602891,0.124681251,-0.273112803,1
81F,1.498160596,-0.214117028,0.402648757,0.067472905,-0.447588631,1
81F,1.49825304,-0.214117028,0.402648757,-0.016867626,-0.060451912,1
81F,1.408266407,-0.210790648,-0.927672304,-1.46659266,-0.878112176,0
81F,1.499640191,-0.209222212,-1.11771817,-1.558999007,-0.89469012,0
81F,1.500671062,-0.208714204,-1.11771817,-1.574060231,-0.902105204,0
81F,1.499773338,-0.208714204,-1.11771817,-1.679618225,-0.906758596,0
81F,1.50104747,-0.208714204,-0.927672304,-1.301317925,-0.881786704,0
81F,1.500845805,-0.206886836,0.782740488,-0.086098059,-0.13136046,1
81F,1.506428447,-0.206236737,-0.167488841,-0.387319449,1.366752345,0
81F,1.419801728,-0.206236737,1.732969817,-1.100982822,2.964415546,0
81F,1.500627597,-0.184117434,-0.547580572,-1.433399525,-0.851417214,0
81F,1.422956653,-0.180324137,0.972786354,-0.330957189,1.749589654,0
81F,1.504367372,-0.160598689,0.022557025,0.054464578,-0.567335548,0
81F,1.504421478,-0.157258159,-0.167488841,-0.909548955,-0.260292154,0
81F,1.505772077,-0.109425615,-1.307764036,-0.789342696,-0.508418195,0
81F,1.52634835,-0.079061127,2.49315328,-0.079936391,2.662693572,0
81F,1.508768345,-0.016916803,-1.11771817,-1.668004862,-0.905796143,0
81F,1.420658492,-0.011558035,-0.167488841,1.554308879,-0.477044265,0
81F,1.514518396,0.040657191,0.212602891,0.712357074,1.898598232,1
81F,1.534648141,0.099016316,1.542923951,1.333591926,1.279250804,0
81F,1.531640239,0.214434949,1.16283222,-0.456388784,3.696552104,0
81F,1.5212812,0.298509361,-1.307764036,-0.061224219,-0.194437126,0
81F,1.521746955,0.336129614,-1.11771817,-1.735996064,-0.904791954,0
81F,1.521508124,0.336129614,-1.307764036,-1.652192095,-0.909833649,0
81F,1.524012827,0.36277202,-1.11771817,-1.109889748,-0.789158439,0
81F,1.524215876,0.404828151,-1.307764036,-1.677440463,-0.910294815,0
81F,1.526938451,0.456960482,-1.307764036,-0.605579336,-0.688436433,0
81F,1.530504784,0.576219111,-1.307764036,-0.017803183,-0.601588688,0
81F,1.532043384,0.588823007,-1.307764036,-0.144639794,-0.668179226,0
82M,1.434921134,-0.418512083,-0.357534707,0.232309598,-0.033286947,0
82M,1.439452871,-0.418512083,0.212602891,-0.274005745,0.498437001,0
82M,1.440092975,-0.418512083,0.212602891,0.986976635,-0.093218743,0
82M,1.430048845,-0.418512083,-1.307764036,0.970613181,-0.388066755,0
82M,1.429842789,-0.418512083,-1.307764036,1.051488169,-0.313003968,0
82M,1.437280344,-0.418512083,-0.357534707,1.135216631,-0.09216152,0
82M,1.445630053,-0.418512083,1.16283222,0.459884714,0.125043195,0
82M,1.433668169,-0.418512083,1.542923951,-0.500492482,0.770763302,1
82M,1.550145698,-0.418512083,1.542923951,-0.09888103,0.272876522,1
82M,1.537486525,-0.418512083,-0.927672304,0.093627383,0.462872137,1
82M,1.431671044,-0.418512083,0.212602891,-0.546650759,0.80818234,1
82M,1.425885143,-0.418512083,-0.737626438,-0.809103555,0.967869318,1
82M,1.428688632,-0.418512083,-0.167488841,-0.64173261,0.552062158,1
82M,1.428567278,-0.418512083,-0.167488841,-0.425043491,0.545826765,1
82M,1.426088875,-0.418512083,-0.357534707,0.746409224,-0.722531349,1
82M,1.420870826,-0.418512083,-1.307764036,0.425730165,-0.387516612,1
82M,1.542100447,-0.418512083,-0.167488841,0.199027769,-0.383784084,1
82M,1.434594102,-0.418512083,-0.547580572,0.780910017,-0.372089381,0
82M,1.442984979,-0.418512083,0.972786354,0.612306273,-0.01925454,0
82M,1.432232328,-0.418512083,-1.307764036,-1.190055634,-0.424191218,0
82M,1.432951503,-0.418512083,-1.307764036,-0.739421505,0.008731903,0
82M,1.434283514,-0.418512083,-0.547580572,0.211693213,-0.815571959,0
82M,1.43711197,-0.418512083,-0.167488841,-0.284380006,-0.632208446,0
82M,1.425341069,-0.418512083,-0.167488841,-0.820067129,-0.598986646,1
82M,1.425996466,-0.418512083,-0.547580572,-0.360611601,-0.468838339,1
82M,1.431441474,-0.418512083,-1.11771817,-0.410859125,-0.480255937,0
82M,1.436074886,-0.418512083,-0.167488841,0.134819813,-0.706533799,0
82M,1.433871523,-0.418512083,-0.167488841,-1.025188105,-0.628244524,0
82M,1.435785723,-0.418512083,-0.167488841,-0.371646414,-0.560435167,0
82M,1.4357218,-0.418512083,-0.167488841,0.199147235,-0.612616732,0
82M,1.436040852,-0.418512083,-0.357534707,0.395181569,-0.586909293,0
82M,1.549160008,-0.418512083,-0.167488841,0.281643803,-0.504946316,0
82M,1.436192963,-0.418512083,-0.167488841,-0.019247891,-0.692161836,0
82M,1.433546986,-0.418512083,-0.167488841,-1.247126801,-0.434294823,0
82M,1.431772053,-0.418512083,0.022557025,-1.828807418,-0.261062057,0
82M,1.434172581,-0.418512083,-0.737626438,-0.508189364,-0.49611629,0
82M,1.549154436,-0.418512083,-0.357534707,0.04229665,-0.758023673,0
82M,1.547893884,-0.418512083,-0.927672304,0.03380501,-0.487624023,0
82M,1.548355058,-0.418512083,-0.737626438,0.469389486,-0.540265064,0
82M,1.552624158,-0.418512083,0.402648757,0.043554144,-0.252226924,0
82M,1.555684795,-0.418512083,0.402648757,0.739580796,-0.451519609,0
82M,1.547724018,-0.418512083,-0.547580572,0.111113866,-0.148681744,0
82M,1.440612128,-0.418512083,0.022557025,0.474850263,0.568630688,0
82M,1.444343981,-0.418512083,0.782740488,0.855183097,0.138600268,0
82M,1.443875621,-0.418512083,0.782740488,0.914711459,0.28447192,0
82M,1.444921398,-0.418512083,1.542923951,0.232958126,0.096115857,0
82M,1.437432868,-0.418512083,0.022557025,0.709370946,-0.050079557,0
82M,1.441518568,-0.418512083,0.212602891,1.208185931,-0.40197675,0
82M,1.43964373,-0.418512083,0.022557025,0.531626516,0.821969987,0
82M,1.439465366,-0.418512083,0.402648757,0.491709939,0.397410226,0
82M,1.439666176,-0.418512083,0.972786354,-0.538494115,-0.191509841,0
82M,1.554367276,-0.418512083,0.972786354,-0.496910318,0.453245664,0
82M,1.556596406,-0.418512083,1.352878086,-0.355855336,0.544903083,0
82M,1.554744679,-0.418512083,0.782740488,-0.200487989,0.472883972,0
82M,1.551271281,-0.418512083,0.212602891,-0.704318081,-0.12301636,0
82M,1.550435001,-0.418512083,0.402648757,-0.502068681,-0.279258475,0
82M,1.439591328,-0.418512083,1.16283222,-1.09726878,0.380894406,0
82M,1.431467961,-0.418512083,0.592694622,0.140475303,0.126967607,1
82M,1.431035352,-0.418512083,0.592694622,-0.245526468,-0.395182829,1
82M,1.431706463,-0.418512083,0.592694622,0.279590905,-0.296649304,1
82M,1.434041734,-0.418512083,-0.927672304,0.08940574,-0.210869027,0
82M,1.432328288,-0.418512083,-0.927672304,0.294987771,-0.356430788,0
82M,1.428981197,-0.418512083,-1.307764036,0.157482372,-0.594798109,0
82M,1.434199804,-0.418512083,0.212602891,-1.148090231,-0.153705252,0
82M,1.549302384,-0.418512083,0.212602891,-0.918845567,-0.347374665,0
82M,1.549378726,-0.418512083,-0.167488841,-0.547474608,-0.61747363,0
82M,1.549393579,-0.418512083,-0.167488841,-1.10541159,-0.521954683,0
82M,1.551592886,-0.418512083,-0.357534707,0.029837298,-0.653482918,0
82M,1.553497688,-0.418512083,0.212602891,-0.033121698,0.122198379,0
82M,1.551125627,-0.418512083,0.212602891,-0.016744023,-0.313741401,0
82M,1.433276764,-0.418512083,-0.737626438,-0.067511042,-0.614430365,0
82M,1.430694796,-0.418512083,-1.307764036,0.130235377,-0.36827328,0
82M,1.43798248,-0.418512083,0.402648757,0.107065217,-0.389960619,0
82M,1.436417551,-0.418512083,0.022557025,-0.513117587,-0.705755337,0
82M,1.434728262,-0.418512083,-0.547580572,-0.702103956,-0.544395248,0
82M,1.431454911,-0.418512083,-0.927672304,0.114281003,-0.453248944,0
82M,1.433996602,-0.418512083,-0.927672304,-0.059711373,-0.476268813,0
82M,1.433245238,-0.418512083,-1.307764036,-0.645680412,-0.266553964,0
82M,1.549298331,-0.418512083,-0.737626438,-0.757745284,-0.304595306,0
82M,1.547880402,-0.418512083,-0.547580572,0.698710821,-0.626410431,0
82M,1.435807016,-0.418512083,-0.167488841,0.101324394,-0.387724771,0
82M,1.435928374,-0.418512083,0.402648757,-0.590759499,-0.443160693,0
82M,1.433588577,-0.418512083,-0.167488841,-0.770595098,-0.755201335,0
82M,1.435142935,-0.418512083,0.022557025,-0.760645045,-0.61850557,0
82M,1.547130748,-0.418512083,-1.307764036,-0.308992935,-0.094702372,0
82M,1.431798185,-0.418512083,-0.927672304,0.571772715,-0.829380412,0
82M,1.432162746,-0.418512083,-1.11771817,0.145891345,-0.864164642,0
82M,1.431454955,-0.418512083,-1.11771817,0.203402493,-0.846199125,0
82M,1.431330619,-0.418512083,-1.11771817,-0.590409247,-0.422469859,0
82M,1.43081531,-0.418512083,-1.307764036,0.419172734,-0.762834593,0
82M,1.433177822,-0.418512083,-0.927672304,0.73061931,-0.770607728,0
82M,1.429687144,-0.418512083,-1.307764036,0.625238058,-0.725055366,0
82M,1.430983686,-0.418512083,-1.307764036,-0.205139786,-0.641827543,0
82M,1.543940138,-0.418512083,-1.307764036,-0.388158941,-0.349416918,0
82M,1.435364572,-0.418512083,0.022557025,-1.347574981,0.657607852,0
82M,1.43627156,-0.418512083,-0.167488841,-1.159993176,0.313610098,0
82M,1.425082727,-0.418512083,-0.927672304,0.161585842,-0.617286277,1
82M,1.544382402,-0.418512083,0.402648757,-0.007474562,-0.34363517,1
82M,1.430162313,-0.418512083,-1.307764036,0.467174714,-0.570993457,0
82M,1.432712941,-0.418512083,-0.737626438,-0.876157487,-0.705152074,0
82M,1.546302307,-0.418512083,-0.547580572,-0.593669086,-0.801541569,0
82M,1.546563327,-0.418512083,-0.737626438,0.430580942,-0.651160975,0
82M,1.433284199,-0.418512083,-0.547580572,-0.842234629,-0.096579244,0
82M,1.435171568,-0.418512083,-0.737626438,-0.138381674,-0.226812101,0
82M,1.435675353,-0.418512083,-0.357534707,-0.314656313,0.41387775,0
82M,1.43500179,-0.418512083,-0.357534707,-0.857362181,0.583296621,0
82M,1.432226392,-0.418512083,-0.927672304,-0.159376367,-0.689818993,0
82M,1.432255698,-0.418512083,-0.927672304,-0.637867555,-0.449388078,0
82M,1.433490166,-0.418512083,-0.927672304,-1.251690938,-0.367633196,0
82M,1.429132691,-0.418512083,-1.307764036,0.575874115,-0.581203521,0
82M,1.437179988,-0.418512083,0.022557025,0.351152214,-0.103895881,0
82M,1.440779714,-0.418512083,0.212602891,0.010500645,0.440297212,0
82M,1.442478291,-0.418512083,0.782740488,-0.390823132,1.055563288,0
82M,1.435292021,-0.418512083,-0.547580572,-1.051401022,1.103630335,0
82M,1.437977525,-0.418512083,0.212602891,-0.813141086,0.610863089,0
82M,1.434408732,-0.418512083,-0.547580572,-0.184436,0.943598348,0
82M,1.436666284,-0.418512083,-0.547580572,-0.120297085,1.135318002,0
82M,1.434088401,-0.418512083,-0.737626438,0.858828097,-0.22492161,0
82M,1.435511071,-0.418512083,-0.167488841,0.775661021,-0.600261769,0
82M,1.435037087,-0.418512083,0.022557025,0.091154027,-0.340987385,0
82M,1.433148367,-0.418512083,-0.927672304,0.824984366,-0.726488193,0
82M,1.432528069,-0.418512083,-0.737626438,0.756420562,-0.727524909,0
82M,1.430828515,-0.418512083,-1.307764036,0.300706615,-0.639324521,0
82M,1.438173469,-0.418512083,-0.547580572,-0.243532139,-0.20819205,0
82M,1.438624431,-0.418512083,0.022557025,0.549340812,0.977430345,0
82M,1.431618583,-0.418512083,-1.11771817,1.009966303,1.139940324,0
82M,1.439180344,-0.418512083,0.022557025,1.542252917,-0.308823501,0
82M,1.438132208,-0.418512083,0.402648757,0.157300588,-0.296623453,0
82M,1.553005911,-0.418512083,0.402648757,-0.047223188,-0.333378827,0
82M,1.428857727,-0.418512083,-0.547580572,0.819865437,-0.60648203,1
82M,1.428628509,-0.418512083,-0.167488841,-0.205134873,-0.485600748,1
82M,1.541106178,-0.418512083,-0.357534707,-0.394778821,-0.285480375,1
82M,1.541149294,-0.418512083,-0.547580572,-0.694733019,0.066088926,1
82M,1.433564725,-0.418512083,-0.547580572,-0.690523143,0.094256638,0
82M,1.4352482,-0.418512083,-0.547580572,-0.925904005,0.033388866,0
82M,1.437730696,-0.418512083,0.212602891,-0.510769386,0.209349363,0
82M,1.444687911,-0.418512083,0.782740488,1.005790947,0.338006916,0
82M,1.431675717,-0.418512083,-1.11771817,0.179894622,-0.263966203,0
82M,1.432978866,-0.418512083,-0.927672304,-0.364457779,-0.324407443,0
82M,1.431361,-0.418512083,-0.737626438,-0.026389723,-0.562557872,0
82M,1.551951669,-0.418512083,0.212602891,0.058139574,-0.358044301,0
82M,1.544505696,-0.418512083,-0.927672304,0.436690765,-0.712387865,0
82M,1.550077313,-0.418512083,-0.357534707,-0.083958923,-0.229625771,0
82M,1.443654278,-0.418512083,0.592694622,-0.020010973,1.268915396,0
82M,1.432240017,-0.418512083,-1.11771817,2.252187768,0.410142164,0
82M,1.434651556,-0.418512083,-0.737626438,2.079564077,-0.648589339,0
82M,1.426749865,-0.418512083,-0.737626438,1.354332173,0.136144723,1
82M,1.434210384,-0.418512083,1.16283222,-0.0906962,0.167190857,1
82M,1.542387745,-0.418512083,-0.167488841,0.080923668,-0.149457763,1
82M,1.540472183,-0.418512083,-0.737626438,-0.058867872,-0.131935476,1
82M,1.543121471,-0.418512083,-0.357534707,0.060911336,-0.527949823,1
82M,1.539894058,-0.418512083,-0.547580572,0.352399624,-0.542518061,1
82M,1.544637176,-0.418512083,0.212602891,-0.30720069,-0.035761533,1
82M,1.539456535,-0.418512083,-1.11771817,-0.733476012,-0.020032325,1
82M,1.436717296,-0.418512083,-0.357534707,-0.257411247,0.251778732,0
82M,1.440876695,-0.418512083,0.402648757,-0.249106563,0.314279941,0
82M,1.434699052,-0.418512083,-0.737626438,-0.379278391,-0.2028642,0
82M,1.43106025,-0.418512083,-1.11771817,0.105242976,-0.729060302,0
82M,1.432505621,-0.418512083,-1.11771817,-0.130445214,-0.43752418,0
82M,1.431635158,-0.418512083,-0.927672304,0.156782902,-0.740799707,0
82M,1.433637263,-0.418512083,-0.547580572,-1.094920967,-0.608628756,0
82M,1.431489217,-0.418512083,-1.11771817,-0.399168414,-0.442808275,0
82M,1.555812624,-0.418512083,0.592694622,0.665511739,0.153043068,0
82M,1.549741556,-0.418512083,-0.547580572,0.634611986,0.075933616,0
82M,1.435130166,-0.418512083,-0.737626438,0.579041252,-0.013869566,0
82M,1.434259299,-0.418512083,-0.737626438,0.435024449,0.01216857,0
82M,1.547686937,-0.418512083,-0.737626438,-0.090324615,-0.084699742,0
82M,1.54398158,-0.418512083,-1.307764036,0.026210916,-0.846305049,0
82M,1.545429727,-0.418512083,-1.307764036,0.150326836,-0.390276026,0
82M,1.549302617,-0.418512083,-0.547580572,-0.86146203,0.525928439,0
82M,1.546594496,-0.418512083,-0.927672304,-0.712668534,-0.415052815,0
82M,1.546981083,-0.418512083,-1.307764036,-1.17627705,-0.003027993,0
82M,1.548930826,-0.418512083,-0.737626438,-0.983932192,0.38375965,0
82M,1.551575869,-0.418512083,0.402648757,-1.118245307,1.093023056,0
82M,1.552033585,-0.418512083,0.212602891,-1.108774087,1.143496722,0
82M,1.550780673,-0.418512083,-0.357534707,-0.814890019,1.383511034,0
82M,1.440762566,-0.418512083,0.212602891,-0.666964202,1.175638349,0
82M,1.437173897,-0.418512083,0.022557025,-0.523666521,0.479070438,0
82M,1.437693785,-0.418512083,0.022557025,-0.830992949,1.427337339,0
82M,1.433227025,-0.418512083,-0.357534707,-0.467612752,-0.655527865,0
82M,1.547405728,-0.418512083,-0.737626438,0.105493802,-0.693547518,0
82M,1.439150312,-0.418512083,0.592694622,0.461308995,-0.134565795,0
82M,1.439180434,-0.418512083,0.782740488,-0.615421947,0.492075635,0
82M,1.562162963,-0.418512083,1.16283222,1.069271766,-0.166548726,0
82M,1.546391812,-0.418512083,-0.547580572,-0.019761439,-0.671824698,0
82M,1.42832789,-0.418512083,-1.307764036,1.223467469,-0.696616965,0
82M,1.429808436,-0.418512083,-1.307764036,1.29675974,0.107718885,0
82M,1.444576949,-0.418512083,0.402648757,1.281839961,1.101119684,0
82M,1.450497639,-0.418512083,1.16283222,1.546082288,1.290340289,0
82M,1.442773861,-0.418512083,0.212602891,0.930708499,2.311480629,0
82M,1.435632466,-0.418512083,-0.737626438,1.224001445,0.528649929,0
82M,1.441287014,-0.418512083,0.402648757,0.246994841,0.149540515,0
82M,1.552296853,-0.418512083,0.402648757,0.019098046,-0.22214016,0
82M,1.534648341,-0.418512083,-1.307764036,0.238305385,-0.430170691,1
82M,1.426110183,-0.418512083,0.022557025,-0.568317382,-0.140527425,1
82M,1.431608334,-0.418512083,0.212602891,-0.350453517,0.362512684,1
82M,1.428871317,-0.418512083,-0.357534707,0.030043906,0.359076081,1
82M,1.428454851,-0.418512083,-0.357534707,0.15256669,0.523510471,1
82M,1.429431969,-0.418512083,-0.357534707,0.098867587,0.431742589,1
82M,1.427362976,-0.418512083,-0.547580572,0.43738015,-0.206057745,1
82M,1.426765415,-0.418512083,-0.547580572,0.81895548,-0.356107972,1
82M,1.427899302,-0.418512083,-0.547580572,-0.191409235,-0.047756543,1
82M,1.42563831,-0.418512083,-0.927672304,-0.585881571,-0.048091086,1
82M,1.549968352,-0.418512083,1.352878086,-0.301778442,0.5449394,1
82M,1.44023056,-0.418512083,1.16283222,1.029190213,0.794731001,1
82M,1.444954604,-0.418512083,1.732969817,1.081200504,0.857891335,1
82M,1.450219932,-0.418512083,2.49315328,0.900095516,1.456273757,1
82M,1.457353885,-0.418512083,2.49315328,2.177879521,0.442801054,1
82M,1.444314281,-0.418512083,0.972786354,2.041054197,0.772452663,1
82M,1.44206405,-0.418512083,0.972786354,2.02800036,0.144335485,1
82M,1.44238729,-0.418512083,1.352878086,0.898779065,1.445973153,1
82M,1.431137563,-0.418512083,0.022557025,0.5031634,1.279319655,1
82M,1.432206605,-0.418512083,-0.167488841,0.337640425,2.1007113,1
82M,1.430404437,-0.418512083,-0.357534707,1.190497493,1.157841479,1
82M,1.434061158,-0.418512083,-0.737626438,1.773863496,0.293875323,0
82M,1.441722011,-0.418512083,-0.167488841,0.748024081,2.82051427,0
82M,1.443992039,-0.418512083,0.592694622,-0.032181228,2.784277419,0
82M,1.442732949,-0.418512083,0.782740488,0.220567816,1.400958229,0
82M,1.430877187,-0.418512083,-1.307764036,0.46801925,0.483973836,0
82M,1.433558711,-0.418512083,-0.357534707,-0.475666867,-0.37290115,0
82M,1.551837132,-0.418512083,-0.167488841,0.792962876,-0.157606723,0
82M,1.562911526,-0.418512083,1.352878086,0.946257672,0.506726058,0
82M,1.549666802,-0.418512083,-0.737626438,0.020426909,1.442016639,0
82M,1.550949318,-0.418512083,0.402648757,-1.01560162,0.140762316,0
82M,1.552674647,-0.418512083,0.402648757,-0.29870543,-0.484639173,0
82M,1.435005444,-0.418512083,-0.927672304,-0.166940724,1.339312483,0
82M,1.441163012,-0.418512083,0.972786354,-0.718510593,2.060119965,0
82M,1.437272358,-0.418512083,-0.737626438,0.302662544,0.29075977,0
82M,1.432620196,-0.418512083,-1.307764036,0.559346461,-0.001821468,0
82M,1.436912079,-0.418512083,0.402648757,-0.636911182,0.65278377,0
82M,1.44182604,-0.418512083,0.782740488,0.630185546,-0.012072893,0
82M,1.438761553,-0.418512083,0.402648757,0.173807555,0.006889204,0
82M,1.4409052,-0.418512083,0.212602891,0.841650621,-0.299463856,0
82M,1.553742652,-0.418512083,0.212602891,-0.067402825,-0.39047022,0
82M,1.549980343,-0.418512083,-0.357534707,-0.351213754,-0.468280757,0
82M,1.548343944,-0.418512083,-0.547580572,-0.654704735,-0.400633974,0
82M,1.432615906,-0.418512083,-1.11771817,0.042441974,-0.100432356,0
82M,1.434623918,-0.418512083,-0.357534707,-1.127676577,0.180203367,0
82M,1.433113246,-0.418512083,-1.307764036,-0.979001771,-0.289361039,0
82M,1.43294329,-0.418512083,-0.927672304,-0.975310873,-0.264476089,0
82M,1.54569045,-0.418512083,-1.11771817,-0.607839618,-0.474206164,0
82M,1.544720989,-0.418512083,-0.927672304,-0.988271102,-0.483956562,0
82M,1.549574316,-0.418512083,-0.547580572,-0.651250828,-0.154352019,0
82M,1.444869235,-0.418512083,1.352878086,0.026148338,-0.014268042,0
82M,1.441016832,-0.418512083,1.352878086,-0.759819903,0.17935194,0
82M,1.435673619,-0.418512083,-0.547580572,0.373394058,-0.210445331,0
82M,1.438349587,-0.418512083,-0.357534707,1.226081494,-0.631140127,0
82M,1.437792806,-0.418512083,0.022557025,0.884601681,-0.456227331,0
82M,1.431047924,-0.418512083,0.592694622,-0.439543589,-0.386987622,1
82M,1.42739103,-0.418512083,0.212602891,-0.572597077,-0.17411441,1
82M,1.427726307,-0.418512083,-0.167488841,-0.71711411,-0.301184868,1
82M,1.428504649,-0.418512083,-0.167488841,-0.71711411,-0.301184868,1
82M,1.427194908,-0.418512083,0.022557025,-0.48394802,-0.355428735,1
82M,1.429153275,-0.418512083,0.022557025,-0.684441894,-0.357216328,1
